na_acc,na_loss,rt_loss,log,id,backbone
0.7978217821782179,0.6791636978281607,1.2999342731438062,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.8516831683168317,0.5136029344029945,1.011968884656925,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.838019801980198,0.5165565205328535,1.1402362850869057,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7677227722772277,0.6358733680460713,1.1268969559433437,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7964356435643565,0.5730003157700643,1.1287239522745114,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7948514851485149,0.6439867795812021,0.96994417964822,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7902970297029703,0.6406419469342374,1.0254448212255345,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7667326732673267,0.6828946979447167,1.078369350858254,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.8196039603960396,0.529943896142563,1.1320827837273626,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7645544554455446,0.6760817035117952,0.8978268733827194,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.8158415841584158,0.6247674383975491,1.2473040427783928,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7891089108910891,0.6684926566511098,0.9539921499006819,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7500990099009901,0.8307407807359601,1.112292994036533,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.6576237623762377,1.382585780266488,1.1232943650047378,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.7520792079207921,0.8463123695449074,1.0281305781921537,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.8403960396039604,0.4669634539774149,0.9388963971751751,BPI20PrepaidTravelCosts,6hxohj48,llama32-1b
0.5540594059405941,1.3827232944375218,1.0104062949076738,BPI20PrepaidTravelCosts,m7gb7de5,qwen25-05b
0.7378217821782178,0.8662789574708089,1.3470310026584285,BPI20PrepaidTravelCosts,m7gb7de5,qwen25-05b
0.7514851485148515,0.7383304228641019,1.03873575762947,BPI20PrepaidTravelCosts,m7gb7de5,qwen25-05b
0.7796039603960396,0.6558665098530231,0.8770233047598659,BPI20PrepaidTravelCosts,m7gb7de5,qwen25-05b
